param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,rank_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params
587,5,0.047825496997269436,0.8902403754104223,0.8699881445863519,1,0.8068027210884354,0.810379241516966,0.808135593220339,0.8121657754010695,0.8029540114132259,0.8080874685280073,0.003158799908274846,286,0.8715466154745013,0.8772252402841622,0.8750730201118251,0.8710999581764952,0.875,0.8739889668093968,0.002323027188929244,439,2.4898680686950683,0.11334095841338698,0.07508044242858887,0.01712384688707862,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.047825496997269436), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.8699881445863519), 'min_child_weight': 1}"
346,5,0.06105450329101332,0.8902403754104223,0.8699881445863519,8,0.802725724020443,0.8082556591211718,0.8056968463886063,0.8109735697557712,0.7986394557823129,0.805258251013661,0.004291009971456729,469,0.8416799932665601,0.8431985138900616,0.8416350611040877,0.8420963936636333,0.843694643610291,0.8424609211069267,0.0008355701792313012,520,1.4722871780395508,0.04406400600543664,0.04685029983520508,0.01236601532821459,"{'n_estimators': 346, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.8699881445863519), 'min_child_weight': 8}"
346,5,0.09148202493973988,0.7698281182242285,0.7380819985464547,1,0.8070175438596491,0.8099337748344371,0.8087986463620981,0.8054539408047888,0.8029739776951673,0.806835576711228,0.002461968758807907,369,0.8795802798134577,0.8822843822843823,0.8846984548928394,0.88006658343737,0.8804737676203186,0.8814206936096737,0.0018765438063415823,408,1.493496799468994,0.0630527582902354,0.05266718864440918,0.009411183528422563,"{'n_estimators': 346, 'max_depth': 5, 'learning_rate': np.float64(0.09148202493973988), 'subsample': np.float64(0.7698281182242285), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.8902403754104223,0.8467357408850122,1,0.805291723202171,0.8082419408441343,0.8078884733083985,0.8099667774086379,0.8091706001348618,0.8081119029796406,0.0015862940115415624,275,0.9164811608541512,0.9224710804824021,0.9208278580814717,0.9208668527335413,0.9177225604739181,0.9196739025250968,0.0022172182269159625,78,2.0011305809020996,0.08572997725820003,0.06535477638244629,0.01033163325019707,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.7698281182242285,0.7380819985464547,3,0.8013513513513514,0.8070059484467944,0.811887875717663,0.8093178036605657,0.8005409060175794,0.8060207770387908,0.004429363765036577,415,0.897627343620375,0.9037220843672457,0.9006622516556292,0.899114458329885,0.9000498090652499,0.9002351894076769,0.0020214886738800833,353,1.7906866550445557,0.10640063884726106,0.06191220283508301,0.012778685062019018,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.7698281182242285), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 3}"
587,5,0.06105450329101332,0.9099010106178466,0.8699881445863519,3,0.810391363022942,0.8078327248589445,0.8033840947546531,0.811623246492986,0.8026845637583893,0.807183198577583,0.0036082997127063164,348,0.8781015820149876,0.883945680246605,0.8811130550695659,0.8771052192763048,0.8789649415692822,0.8798460956353491,0.0024390138854930117,415,2.327345371246338,0.11724632649266539,0.06880049705505371,0.013613624731542403,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.8699881445863519), 'min_child_weight': 3}"
587,7,0.06105450329101332,0.8902403754104223,0.8467357408850122,1,0.8079247817327065,0.8079077429983526,0.808251606357795,0.8114511352418559,0.8038887026483406,0.8078847937958102,0.0024010086599299345,299,0.9677161579031485,0.9722532291500559,0.9686850934654098,0.9702670386608211,0.9698516509810177,0.9697546340320905,0.0015371564856894834,19,3.186824178695679,0.08137471463997169,0.1142796516418457,0.01501136996236668,"{'n_estimators': 587, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
346,5,0.047825496997269436,0.7147893522243444,0.8467357408850122,1,0.798227675528289,0.8063978673775408,0.8068027210884354,0.8072410325175997,0.7972881355932203,0.803191486421017,0.004454428983038894,516,0.8402257222269014,0.8456863076143846,0.8450395822806132,0.8396727671417727,0.8442346594740391,0.8429718077475421,0.002516491610755298,518,1.599367904663086,0.06443257268333917,0.048290681838989255,0.009385627302333702,"{'n_estimators': 346, 'max_depth': 5, 'learning_rate': np.float64(0.047825496997269436), 'subsample': np.float64(0.7147893522243444), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
587,5,0.11210152783519357,0.9099010106178466,0.7380819985464547,3,0.8078719146097398,0.8063241106719368,0.8080267558528428,0.8090849242922976,0.8030656447850717,0.8068746700423777,0.00209851429932096,362,0.921781773600327,0.9241794934440916,0.9234285714285714,0.9222358221134231,0.9210139002452985,0.9225279121663423,0.0011378206606863274,62,2.4294421672821045,0.06728533650774975,0.07853226661682129,0.014115547757224213,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.11210152783519357), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 3}"
346,7,0.06105450329101332,0.9099010106178466,0.8467357408850122,1,0.8074198988195616,0.8139303482587065,0.802725724020443,0.8098568098568099,0.8076793533176153,0.8083224268546273,0.0036429190689327116,258,0.9165981246915611,0.9194304995473623,0.9213446206953234,0.9169544482815326,0.9169823752264866,0.9182620136884532,0.0018430167466398206,93,2.021034097671509,0.15833538868983776,0.06176538467407226,0.009928057868498404,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,3,0.8073644732355949,0.8096816976127321,0.8089887640449438,0.8117099135063207,0.804040404040404,0.8083570504879992,0.0025695948551569584,252,0.8952190571380976,0.895587010824313,0.8979523888796405,0.8956463941508807,0.8937728937728938,0.8956355489531651,0.0013426221036305038,362,1.7632593631744384,0.06254904200926142,0.055679035186767575,0.0033813631121348046,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 3}"
346,7,0.06105450329101332,0.8902403754104223,0.8699881445863519,1,0.8006756756756757,0.8065159574468085,0.8113465481886535,0.8154306617891587,0.8033726812816189,0.8074683048763831,0.005334056777172611,328,0.9195723684210526,0.9226092671705554,0.9218262440466415,0.9198159710811699,0.9228876127973749,0.9213422927033588,0.001392101796250653,68,2.016271638870239,0.09096568898569013,0.0767521858215332,0.003928435477477333,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.8699881445863519), 'min_child_weight': 1}"
346,5,0.047825496997269436,0.7147893522243444,0.8467357408850122,1,0.798227675528289,0.8063978673775408,0.8068027210884354,0.8072410325175997,0.7972881355932203,0.803191486421017,0.004454428983038894,516,0.8402257222269014,0.8456863076143846,0.8450395822806132,0.8396727671417727,0.8442346594740391,0.8429718077475421,0.002516491610755298,518,1.599367904663086,0.06443257268333917,0.048290681838989255,0.009385627302333702,"{'n_estimators': 346, 'max_depth': 5, 'learning_rate': np.float64(0.047825496997269436), 'subsample': np.float64(0.7147893522243444), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
587,5,0.06105450329101332,0.8902403754104223,0.7959029036426779,1,0.8060913705583757,0.8082419408441343,0.8087837837837838,0.8098732488325551,0.8014829794405123,0.8068946646918722,0.002972793507181517,360,0.8906224066390042,0.8902560691719321,0.8908985314859371,0.8879853966146698,0.8902946562343932,0.8900114120291873,0.0010397228670093442,389,2.445273780822754,0.07592968113563492,0.06158347129821777,0.007342625108362895,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.7959029036426779), 'min_child_weight': 1}"
587,7,0.06105450329101332,0.8902403754104223,0.8699881445863519,1,0.8109735697557712,0.8117375535773161,0.808135593220339,0.8096656736180072,0.8039083557951483,0.8088841491933163,0.002772624434638037,229,0.9703396587466114,0.974456910957269,0.9695083014048531,0.9709682565002393,0.9709047429254684,0.9712355741068883,0.001693756440402291,16,3.132750415802002,0.14500065303124823,0.10616321563720703,0.020617681966245555,"{'n_estimators': 587, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.8699881445863519), 'min_child_weight': 1}"
587,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,3,0.8066037735849056,0.8099934253780408,0.8022941970310391,0.8118616144975288,0.7991967871485943,0.8059899595280218,0.004705033262376636,418,0.9435064935064935,0.9417207792207792,0.9411669236387243,0.943084157613102,0.9389244869819126,0.9416805681922022,0.0016226828283851494,44,3.0111044883728026,0.1794032635516521,0.12177677154541015,0.004003770405211943,"{'n_estimators': 587, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 3}"
587,7,0.06105450329101332,0.8902403754104223,0.8467357408850122,1,0.8079247817327065,0.8079077429983526,0.808251606357795,0.8114511352418559,0.8038887026483406,0.8078847937958102,0.0024010086599299345,299,0.9677161579031485,0.9722532291500559,0.9686850934654098,0.9702670386608211,0.9698516509810177,0.9697546340320905,0.0015371564856894834,19,3.186824178695679,0.08137471463997169,0.1142796516418457,0.01501136996236668,"{'n_estimators': 587, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
587,7,0.047825496997269436,0.7147893522243444,0.8467357408850122,1,0.8036498817167962,0.8124174372523117,0.8059399257509281,0.8056934789804701,0.8061807188444743,0.8067762885089961,0.0029605290384650505,371,0.9518975102731448,0.9520199983872268,0.9533853957008293,0.9533102169179904,0.9517664139377319,0.9524759070433847,0.0007168010293571596,37,3.342384767532349,0.1370962352571555,0.11637139320373535,0.014455454555325622,"{'n_estimators': 587, 'max_depth': 7, 'learning_rate': np.float64(0.047825496997269436), 'subsample': np.float64(0.7147893522243444), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.8699881445863519,10,0.8083812098681987,0.8106666666666666,0.8042076688157448,0.8085248085248086,0.8031123139377537,0.8069785335626346,0.0028490748850553186,357,0.8699858227003586,0.8695579370395178,0.8684540215484841,0.8660363149527236,0.8699363910277871,0.8687940974537742,0.0014852279643062603,449,1.699282169342041,0.08712032264195928,0.07932524681091309,0.0010643405868316657,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.8699881445863519), 'min_child_weight': 10}"
346,7,0.06105450329101332,0.8902403754104223,0.8699881445863519,1,0.8006756756756757,0.8065159574468085,0.8113465481886535,0.8154306617891587,0.8033726812816189,0.8074683048763831,0.005334056777172611,328,0.9195723684210526,0.9226092671705554,0.9218262440466415,0.9198159710811699,0.9228876127973749,0.9213422927033588,0.001392101796250653,68,2.016271638870239,0.09096568898569013,0.0767521858215332,0.003928435477477333,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.8699881445863519), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.7698281182242285,0.7380819985464547,3,0.8013513513513514,0.8070059484467944,0.811887875717663,0.8093178036605657,0.8005409060175794,0.8060207770387908,0.004429363765036577,415,0.897627343620375,0.9037220843672457,0.9006622516556292,0.899114458329885,0.9000498090652499,0.9002351894076769,0.0020214886738800833,353,1.7906866550445557,0.10640063884726106,0.06191220283508301,0.012778685062019018,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.7698281182242285), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 3}"
346,7,0.06105450329101332,0.8902403754104223,0.7959029036426779,1,0.8031175872585564,0.8160424262512429,0.8096532970768185,0.8098897427330438,0.8004032258064516,0.8078212558252227,0.005520404401010467,308,0.9144270403957131,0.92077580539119,0.9174825174825175,0.9200295882304594,0.9160418554832331,0.9177513613966226,0.002382577453844542,96,1.9800198078155518,0.04537426370237789,0.06571617126464843,0.012746397158985486,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.7959029036426779), 'min_child_weight': 1}"
587,5,0.09148202493973988,0.8902403754104223,0.7959029036426779,1,0.8096192384769539,0.8114511352418559,0.8084677419354839,0.8071216617210683,0.8002667555851951,0.8073853065921114,0.003832397620390586,338,0.9198360655737705,0.9227499386904275,0.9226117512462205,0.9223848859082359,0.9205672596114436,0.9216299802060195,0.0011946186647919523,66,2.5767354011535644,0.10651350453910968,0.07592110633850098,0.012500650870032111,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.09148202493973988), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.7959029036426779), 'min_child_weight': 1}"
587,5,0.09148202493973988,0.7698281182242285,0.7380819985464547,4,0.8110289172831204,0.813179571663921,0.8030966004712218,0.8054089709762533,0.8005328005328005,0.8066493721854634,0.0047622925421763745,383,0.9001566493527908,0.9044292875338976,0.902099629477151,0.9019349526554138,0.9033852236224363,0.902401148528338,0.0014441454563782136,343,2.5460768222808836,0.03378936307192089,0.07250690460205078,0.006072295549406182,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.09148202493973988), 'subsample': np.float64(0.7698281182242285), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 4}"
587,5,0.16453898367056088,0.7868847507357761,0.7247667995666672,9,0.7998676811114787,0.8074534161490683,0.8029197080291971,0.8049414824447334,0.8061964403427818,0.8042757456154519,0.00266457255064272,500,0.918377321603128,0.9227272727272727,0.9238141650422352,0.9221644458888528,0.9226892122591659,0.921954483504131,0.0018673840750649132,64,2.5578067779541014,0.05977859894375008,0.07965445518493652,0.012998143171767167,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.16453898367056088), 'subsample': np.float64(0.7868847507357761), 'colsample_bytree': np.float64(0.7247667995666672), 'min_child_weight': 9}"
346,5,0.09148202493973988,0.7698281182242285,0.7959029036426779,1,0.8114671163575042,0.8116133289343451,0.8115254237288135,0.8065268065268065,0.8001345895020189,0.8082534530098977,0.004499320914582804,268,0.8814771687598769,0.8857665447289658,0.8844370860927152,0.8810968009970919,0.8841965250644276,0.8833948251286156,0.00180623395077611,404,1.5660892486572267,0.039397487129650854,0.043295431137084964,0.010965710028845898,"{'n_estimators': 346, 'max_depth': 5, 'learning_rate': np.float64(0.09148202493973988), 'subsample': np.float64(0.7698281182242285), 'colsample_bytree': np.float64(0.7959029036426779), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.8902403754104223,0.8467357408850122,1,0.805291723202171,0.8082419408441343,0.8078884733083985,0.8099667774086379,0.8091706001348618,0.8081119029796406,0.0015862940115415624,275,0.9164811608541512,0.9224710804824021,0.9208278580814717,0.9208668527335413,0.9177225604739181,0.9196739025250968,0.0022172182269159625,78,2.0011305809020996,0.08572997725820003,0.06535477638244629,0.01033163325019707,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
587,5,0.06105450329101332,0.9099010106178466,0.7959029036426779,10,0.8100237047070775,0.8107569721115537,0.8092016238159675,0.8106489184692179,0.800941492938803,0.808314542408524,0.0037278621786800132,261,0.8598209055151058,0.8607489134068873,0.8592704149933066,0.8572625932444892,0.8615641990798829,0.8597334052479344,0.00146355670235253,468,2.5708566665649415,0.07661238489489783,0.08117742538452148,0.012996268706436541,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7959029036426779), 'min_child_weight': 10}"
587,5,0.047825496997269436,0.7147893522243444,0.8467357408850122,1,0.8100237047070775,0.8096977748256393,0.8089279675346636,0.8128946493851777,0.7995930824008138,0.8082274357706745,0.0045213751186962475,271,0.8734061171764314,0.875888006686168,0.8768858881387014,0.8732982544057463,0.877368728608398,0.875369399003089,0.0017152333702461651,431,2.758384943008423,0.054609311814661506,0.07998247146606445,0.013401235929386766,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.047825496997269436), 'subsample': np.float64(0.7147893522243444), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
587,5,0.06105450329101332,0.8902403754104223,0.8467357408850122,3,0.8068988840040582,0.8129543952412426,0.8051507963402237,0.8112956810631229,0.8018867924528302,0.8076373098202956,0.004036125604838845,321,0.878008160546257,0.8818136356059343,0.8822746923844363,0.8771052192763048,0.8825148003001752,0.8803433016226215,0.0023041536377584795,412,2.502188301086426,0.07352034485362709,0.07749152183532715,0.0084076253774395,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 3}"
346,5,0.06105450329101332,0.9099010106178466,0.7959029036426779,1,0.8057162300102075,0.8103217158176944,0.8072207084468664,0.805769875880577,0.8006768189509307,0.8059410698212552,0.0031183242900617134,421,0.8526050420168068,0.8547584927927169,0.8557740796772567,0.851565129585998,0.8543313708999158,0.8538068229945388,0.001517919077015117,494,1.5014261722564697,0.0466339361432264,0.05125546455383301,0.003530706711303179,"{'n_estimators': 346, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7959029036426779), 'min_child_weight': 1}"
587,7,0.06105450329101332,0.8902403754104223,0.8699881445863519,1,0.8109735697557712,0.8117375535773161,0.808135593220339,0.8096656736180072,0.8039083557951483,0.8088841491933163,0.002772624434638037,229,0.9703396587466114,0.974456910957269,0.9695083014048531,0.9709682565002393,0.9709047429254684,0.9712355741068883,0.001693756440402291,16,3.132750415802002,0.14500065303124823,0.10616321563720703,0.020617681966245555,"{'n_estimators': 587, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.8699881445863519), 'min_child_weight': 1}"
587,5,0.06105450329101332,0.8902403754104223,0.8467357408850122,3,0.8068988840040582,0.8129543952412426,0.8051507963402237,0.8112956810631229,0.8018867924528302,0.8076373098202956,0.004036125604838845,321,0.878008160546257,0.8818136356059343,0.8822746923844363,0.8771052192763048,0.8825148003001752,0.8803433016226215,0.0023041536377584795,412,2.502188301086426,0.07352034485362709,0.07749152183532715,0.0084076253774395,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 3}"
346,5,0.09148202493973988,0.7698281182242285,0.8467357408850122,1,0.8060913705583757,0.8124792565549287,0.8094754653130287,0.8105960264900662,0.8010788941335132,0.8079442026099827,0.004012707233996467,298,0.8826462765957447,0.885730906673315,0.8846185703636213,0.8815417843495598,0.8844747340425532,0.8838024544049589,0.001502285561824576,403,1.5865168571472168,0.07199843323438417,0.0508455753326416,0.009740694162305965,"{'n_estimators': 346, 'max_depth': 5, 'learning_rate': np.float64(0.09148202493973988), 'subsample': np.float64(0.7698281182242285), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.8902403754104223,0.7959029036426779,1,0.8031175872585564,0.8160424262512429,0.8096532970768185,0.8098897427330438,0.8004032258064516,0.8078212558252227,0.005520404401010467,308,0.9144270403957131,0.92077580539119,0.9174825174825175,0.9200295882304594,0.9160418554832331,0.9177513613966226,0.002382577453844542,96,1.9800198078155518,0.04537426370237789,0.06571617126464843,0.012746397158985486,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.7959029036426779), 'min_child_weight': 1}"
346,5,0.06105450329101332,0.9099010106178466,0.7380819985464547,3,0.8080463689055575,0.8096676737160121,0.8099624701467076,0.8049681101040618,0.7986486486486486,0.8062586543041975,0.004197934707716733,403,0.8458618071374335,0.8476608680966053,0.8480607082630691,0.8452441290758574,0.8481172605509224,0.8469889546247776,0.001199005879233191,515,1.6223309993743897,0.0733559923376577,0.0551793098449707,0.003878484341728559,"{'n_estimators': 346, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 3}"
346,5,0.06105450329101332,0.9099010106178466,0.7959029036426779,1,0.8057162300102075,0.8103217158176944,0.8072207084468664,0.805769875880577,0.8006768189509307,0.8059410698212552,0.0031183242900617134,421,0.8526050420168068,0.8547584927927169,0.8557740796772567,0.851565129585998,0.8543313708999158,0.8538068229945388,0.001517919077015117,494,1.5014261722564697,0.0466339361432264,0.05125546455383301,0.003530706711303179,"{'n_estimators': 346, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7959029036426779), 'min_child_weight': 1}"
587,5,0.06105450329101332,0.9099010106178466,0.8699881445863519,8,0.8070532383858935,0.8081143997339542,0.8066260987153482,0.8148148148148148,0.800672268907563,0.8074561641115148,0.004504566708315142,334,0.8653701694349386,0.8672462798863066,0.8662101219308502,0.8631719979902864,0.8692744901370779,0.8662546118758918,0.0020193957665381335,453,2.535139226913452,0.10312790389325863,0.08084645271301269,0.012074023154981186,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.8699881445863519), 'min_child_weight': 8}"
346,5,0.06105450329101332,0.8902403754104223,0.8467357408850122,1,0.8012253233492171,0.8096192384769539,0.8075880758807588,0.8104838709677419,0.798504926945294,0.8054842871239932,0.004761718794174753,455,0.8527339818852734,0.8565422132526068,0.857622565480188,0.8525748906092225,0.8572390005888786,0.8553425303632338,0.002222554991725023,486,1.5183308124542236,0.025792198471513487,0.050799989700317384,0.005044204023616021,"{'n_estimators': 346, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.8902403754104223,0.7247667995666672,10,0.8040609137055837,0.8093333333333333,0.8001352722353737,0.810109743930828,0.799459824442944,0.8046198175296124,0.004458824323916558,490,0.8679182311222361,0.8660242982823628,0.8666722394048315,0.864050865891408,0.8701168614357262,0.8669564992273131,0.0020152084188611507,451,1.741953229904175,0.044814934814871255,0.07263007164001464,0.010634985972244418,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.7247667995666672), 'min_child_weight': 10}"
587,5,0.047825496997269436,0.7147893522243444,0.8467357408850122,10,0.8059802922188243,0.805186170212766,0.8068143100511074,0.8084393837910248,0.8009462656302805,0.8054732843808005,0.002507169153472426,461,0.8512382864792504,0.8511889757163263,0.8527638190954774,0.8478534823153827,0.8519293546497029,0.8509947836512278,0.0016713879036409458,507,2.5889728546142576,0.0914660842402845,0.07978005409240722,0.01065909045394079,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.047825496997269436), 'subsample': np.float64(0.7147893522243444), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 10}"
587,7,0.06105450329101332,0.8902403754104223,0.7959029036426779,10,0.8036072144288577,0.8088478045559591,0.8062015503875969,0.808454425363276,0.7997325309261116,0.8053687051323604,0.0033819740550053564,463,0.8991340206185567,0.9043736100815419,0.9011929247223365,0.9000247667794931,0.8995460173338836,0.9008542679071624,0.001889936517244662,349,2.767484951019287,0.04647417430446234,0.10367674827575683,0.02234093273005547,"{'n_estimators': 587, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.7959029036426779), 'min_child_weight': 10}"
587,7,0.06105450329101332,0.8902403754104223,0.8467357408850122,1,0.8079247817327065,0.8079077429983526,0.808251606357795,0.8114511352418559,0.8038887026483406,0.8078847937958102,0.0024010086599299345,299,0.9677161579031485,0.9722532291500559,0.9686850934654098,0.9702670386608211,0.9698516509810177,0.9697546340320905,0.0015371564856894834,19,3.186824178695679,0.08137471463997169,0.1142796516418457,0.01501136996236668,"{'n_estimators': 587, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.7698281182242285,0.7959029036426779,1,0.8004066418163335,0.8096816976127321,0.8076138681169273,0.8041237113402062,0.8016167059616033,0.8046885249695604,0.003509387848779447,489,0.9182783310015636,0.926035018818524,0.921623397962537,0.9223086369218174,0.9231400213272086,0.9222770812063301,0.002501402066676971,63,1.909134864807129,0.08080205271591381,0.06119704246520996,0.01229243981289172,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.7698281182242285), 'colsample_bytree': np.float64(0.7959029036426779), 'min_child_weight': 1}"
587,5,0.06105450329101332,0.9099010106178466,0.7247667995666672,10,0.8081218274111676,0.8104878858280783,0.8048533872598584,0.8081414748081415,0.7970280310705843,0.805726521275566,0.004704597311252435,442,0.8610367892976588,0.8588669125041904,0.8593867491018464,0.8567352077213596,0.8602042524694459,0.8592459822189003,0.001455525307774323,475,2.309087705612183,0.08635996711298155,0.07050814628601074,0.015322195114738042,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7247667995666672), 'min_child_weight': 10}"
346,7,0.06105450329101332,0.8902403754104223,0.8467357408850122,1,0.805291723202171,0.8082419408441343,0.8078884733083985,0.8099667774086379,0.8091706001348618,0.8081119029796406,0.0015862940115415624,275,0.9164811608541512,0.9224710804824021,0.9208278580814717,0.9208668527335413,0.9177225604739181,0.9196739025250968,0.0022172182269159625,78,2.0011305809020996,0.08572997725820003,0.06535477638244629,0.01033163325019707,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
